2162329304	12344856	positive	with LOVON + MIKKA! just watched the Hangover SO funny!! you should see it??? REALLLYYYY
2162329301	12344857	neutral	"hmm now maybe, just maybe something can happen idk.."
2162329402	12344858	positive	just got back to hotel. the RASCAL FLATTS  show was awesome! but hot!
2162329602	12344867	neutral	@JMackEsq thanks.. how u been?
2162329704	12344869	positive	finished all four seasons of the hills and its soo awesome haha is there gonna be a 5th?
2162330104	12344881	negative	6th st is a friggin mad house with all this biker stuff.
2162330201	12344883	negative	omg my head is killin meeeeee
2162330200	12344884	positive	I am planning to go out for a nice day...
2162330303	12344886	negative	RT @cracked Tattoo Body Map (http://bit.ly/60VJ6) See what your bad decision says about you as a person!
2162330703	12344898	neutral	@LBlayzePro What it do BOO BOO!
2162330704	12344899	positive	@dooce Sending good vibes to your vagina! And not in a sexual way! Unless you miraculously have an orgasmic birth! Which would be whoa! xo!
2162330901	12344902	neutral	"thedailyaphorism.com ""you can live to be a hundred if you give up all the things that make you want to live to be a hundred"" - woody allen"
2162331101	12344911	negative	Why do I have to invite ppl to my special occasions? What have they ever done for me?
2162331304	12344914	positive	"My mind has changed direction,it has altered state of consciosness,strange but not uncommon.lol.needs..very sssllllllooooowwww recovery."
2162331403	12344916	positive	"listening to ""All The Night Without Love - Elvis Perkins"" ? http://blip.fm/~871i6"
2162331400	12344917	negative	Recession fatigue; ready for it to be o-v-e-r.
2162331602	12344924	positive	"@talcotts gee, thank you, that really made my night! I just have to remember that the frustration always passes, eventually."
2162331701	12344926	negative	"is tired of caring about what they think, i have no Boyfriend! ok? argh!!"
2162331802	12344929	positive	@Producer_Crazy sup.? I can seem to only b on twitter n da house lol
2162331903	12344931	neutral	RT @BreakingNews: AFP: At least 10 leaders of  2 Iranian reformist political groups who backed pres candidate Mousavi have been arrested
2162332103	12344940	negative	"I was angry with my friend I told my wrath, my wrath did end. I was angry with my foe: I told it not, my wrath did grow."
2162332302	12344946	positive	@Katiekins32 duh of course!! lol. everything is great! we have been in bed all day. lol.
2162333002	12344968	negative	Survived a night at a club. Fuck I hate clubs  http://myloc.me/3Ltp
2162333200	12344977	positive	@DawnRichard damn dawn get it in no sleep always hungry I love that about u girl have a bless nite dawn love ya!!!!!
2162333600	12344989	positive	still feeling tired.. me and my friends had a blast yesterday!!! i just wish i have much money *sniffs*
2162333903	12345003	positive	Finally listening to Drake. No wonder you girls are swooning.
2162334002	12345008	negative	"@JuicyRican702 I just played that in the club.... ""never follow orders dick face get ya shit str8 fucka this is big jae"" WHOOAAA CAN I LIVE"
2162334203	12345012	positive	Just discovered one of my followers is a guy from Arizona who dresses up as Batman for fun. hahah awesome. dorky but awesome.
2162334501	12345022	positive	@Gavsmom1999 IT stays with you.  You learn a lot about yourself playing hockey. Tomboy? Every kid should find their own likes & pursue them.
2162334504	12345025	neutral	"""In about three years holla at me @mileycyrus""...u never heard that line miley?"
2162334604	12345026	positive	@mileycyrus this is beautiful *-*
2162335004	12345036	negative	hey i hate being bored on weekends!!
2162335302	12345045	neutral	"This nigga @ReggBstro got my email on my phone workin , now i think im gettin hella texts but the just emails !"
2162335400	12345049	negative	@mileycyrus http://twitpic.com/7aclc - @veropperez wow your bieng immature if your going to hate dont post it on the internet
2162335600	12345054	neutral	Wow when did high schoolers get cute?
2162336404	12345085	negative	@ameliaholt Haha and my room is the party hall
2162336401	12345086	neutral	space mountain again!
2162336703	12345089	negative	at jackies house....hanging out and eating tons of junk food....
2162336804	12345092	positive	i think i lost 2 POUNDS today just by grilling under the sun. reached 101F and i was SWEATING like a pig.. but real pigs DONT sweat!!
2162337001	12345097	negative	officejet problems When I scan a photo (ex. 4 http://ow.ly/dZRE
